KEY,en,notes,sp,fr,de,it,pt-br
EVENT_DEADRAT_REW3,"{catname} крушит крысиный труп, отрывая конечность за конечностью!

Вокруг {him} сквозь стены слышится злобное стрекотание — разъярённые крысы готовят засаду!",,"¡{catname} destroza el cadáver de la rata y lo descuartiza!

Oye a través de las paredes de su alrededor los chillidos de ratas enfurecidas que se preparan para atacar.","{catname} frappe violemment le cadavre du rat, le démembrant de part en part&nbsp;!

Tout autour, {he} entend des couinements dans les murs. Des rats en colère s'apprêtent à prendre {catname} en embuscade&nbsp;!","{catname} schlägt auf die Rattenleiche ein und reißt ihr alle Gliedmaßen aus!

Plötzlich hört {he} wütendes Schnattern, das aus den Wänden zu dringen scheint. Die Ratten bereiten einen Angriff vor!","{catname} colpisce il corpo del ratto, smembrandolo!

{catname} sente attraverso le mura il chiacchiericcio dei ratti furibondi che preparano un'imboscata nelle vicinanze!","{catname} destrói o corpo, arrancando membro a membro!
{catname} ouve sons pelas paredes ao redor enquanto ratos furiosos preparam uma emboscada!"
EVENT_DEADRAT_REW3_M,,,,,,,
EVENT_DEADRAT_REW3_F,,,,,,,
EVENT_DEADRAT_REW3_N,,,,,,,
EVENT_DEADRAT_REW4,"С неожиданным пылом {catname} раздирает бедную дохлую крысу, разбрасывая останки по всей комнате!

Другие коты в шоке наблюдают за этой вспышкой чудовищной жестокости!
",,"Con un fervor sorprendente, {catname} despedaza la pobre rata muerta y esparce sus restos por el lugar.

¡Los otros gatos contemplan estupefactos esta muestra de violencia extrema!
","Avec une ferveur des plus surprenantes, {catname} déchiquette le pauvre rat mort, répandant ses entrailles un peu partout dans la pièce&nbsp;!

Les autres chats assistent avec stupéfaction à l'extrême violence de son acte&nbsp;!","{catname} ist überraschend begeistert, die arme tote Ratte auseinanderzureißen und verstreut ihre Überreste im ganzen Zimmer!

Die anderen Katzen sehen dem grausamen Schauspiel entsetzt zu!
","Con un fervore sorprendente, {catname} smembra il povero ratto morto, spargendo i suoi resti per la stanza!

Gli altri gatti guardano sconvolti quest'azione di estrema violenza.","Com um fervor surpreendente, {catname} destrói o pobre rato morto, espalhando seus restos pelo cômodo!

Os outros gatos observam em choque a ação de violência extrema!"
EVENT_DEADRAT_REW4_M,,,,,,,
EVENT_DEADRAT_REW4_F,,,,,,,
EVENT_DEADRAT_REW4_N,,,,,,,
EVENT_DEADRAT_REW5,"{catname} разрывает пухлое тельце крысы и пожирает жёсткое, но вкусное мясо!

Насытившись, {catname} откладывает немного на потом.
",,"{catname} despedaza el rechoncho cuerpo de la rata y devora su carne dura pero deliciosa.

Tras saciarse, guarda un poco para más tarde.
","{catname} éventre le corps bien gras du rat et dévore sa chair coriace, mais délicieuse&nbsp;!

L'appétit satisfait, {catname} en garde un peu pour plus tard.","{catname} reißt den leblosen Rattenkörper auseinander und verzehrt ihr zähes, aber schmackhaftes Fleisch!

Zufrieden hebt sich {catname} noch etwas für später auf.
",,"{catname} despedaça o corpo rechonchudo do rato, devorando a carne dura, porém deliciosa!

Com satisfação, {catname} guarda um pouco para mais tarde."
EVENT_DEADRAT_REW5_M,,,,,,"{catname} smembra il corpo paffuto del ratto, divorando la carne dura ma deliziosa!

Soddisfatto, {catname} ne mette da parte un po'.",
EVENT_DEADRAT_REW5_F,,,,,,"{catname} smembra il corpo paffuto del ratto, divorando la carne dura ma deliziosa!

Soddisfatta, {catname} ne mette da parte un po'.",
EVENT_DEADRAT_REW5_N,,,,,,"{catname} smembra il corpo paffuto del ratto, divorando la carne dura ma deliziosa!

Con lo stomaco pieno, {catname} ne mette da parte un po'.",
EVENT_DEADRAT_REW6,"{catname} разевает пасть и заглатывает крысу целиком! {He} начинает чувствовать что-то странное...

{catname} издаёт испуганное мяуканье — {his} тело мутирует, принимая новую форму!",,"¡{catname} abre la boca y se traga la rata entera! Empieza a tener una sensación extraña...

{catname} suelta un maullido de sobresalto ¡y su cuerpo muta y adopta una nueva forma!","{catname} ouvre la bouche et avale le rat tout rond&nbsp;! {He} se sent un peu étrange...

{catname} laisse s'échapper un miaulement d'étonnement avant que son corps ne se mette à muter et prendre une nouvelle forme&nbsp;!","{catname} öffnet {his}en Mund und schluckt die Ratte im Ganzen herunter! {He} fühlt sich auf einmal ganz komisch&nbsp;…

{catname} miaut überrascht, als {his} Körper plötzlich mutiert und eine neue Form annimmt!",,"{catname} abre a boca e engole o rato inteiro, mas começa a sentir algo estranho...

{catname} solta um miado assustado enquanto seu corpo se transforma em uma nova forma!"
EVENT_DEADRAT_REW6_M,,,,,,"{catname} apre la bocca e ingoia il ratto in un boccone! Comincia però a sentirsi un po' strano...

{catname} emette un miagolio sbigottito mentre il suo corpo muta in una nuova forma!",
EVENT_DEADRAT_REW6_F,,,,,,"{catname} apre la bocca e ingoia il ratto in un boccone! Comincia però a sentirsi un po' strana...

{catname} emette un miagolio sbigottito mentre il suo corpo muta in una nuova forma!",
EVENT_DEADRAT_REW6_N,"{catname} разевает пасть и заглатывает крысу целиком! Что-то странное начинает происходить...

{catname} издаёт испуганное мяуканье — тело мутирует, принимая новую форму!",,"¡{catname} abre la boca y se traga la rata entera! Empieza a tener una sensación extraña...

{catname} suelta un maullido de sobresalto ¡y su cuerpo muta y adopta una nueva forma!",,"{catname} öffnet den Mund, schluckt die Ratte im Ganzen herunter und fühlt sich auf einmal ganz komisch&nbsp;…

{catname} miaut überrascht, mutiert und nimmt plötzlich eine neue Form an!","{catname} apre la bocca e ingoia il ratto in un boccone! Comincia però ad avvertire una strana sensazione...

{catname} emette un miagolio sbigottito mentre il suo corpo muta in una nuova forma!","{catname} abre a boca e engole o rato inteiro, mas começa a sentir algo estranho...

{catname} solta um miado assustado enquanto seu corpo se transforma em uma nova forma!"
EVENT_DEADRAT_REW7,"{catname} опрометчиво пожирает дохлую крысу без раздумий...

{He} начинает чувствовать тошноту и слабость!
",,"¡{catname} devora la rata muerta de forma apresurada y sin vacilar!

Empieza a encontrarse mal y se siente débil...
","{catname} dévore le rat en toute hâte sans hésiter...

{He} commence à tomber malade et à se sentir faible...","{catname} verschlingt die tote Ratte ohne zu zögern&nbsp;…

{He} bekommt Bauchschmerzen und fühlt sich ganz schwach!
","{catname} divora precipitosamente il ratto morto senza esitare...

Comincia a sentirsi male e debole!",
EVENT_DEADRAT_REW7_M,,,,,,,
EVENT_DEADRAT_REW7_F,,,,,,,
EVENT_DEADRAT_REW7_N,"{catname} опрометчиво пожирает дохлую крысу без раздумий...

Тошнота подступает, накатывает слабость!
",,"¡{catname} devora la rata muerta de forma apresurada y sin vacilar!

Empieza a encontrarse mal y se siente débil...
",,"{catname} verschlingt die tote Ratte ohne zu zögern&nbsp;…

Es dauert nicht lang, bis {catname} Bauchschmerzen bekommt und sich ganz schwach fühlt!
",,"{catname} devora o rato morto sem hesitar...

Logo chega a sensação de estar ficando doente e a fraqueza!"
EVENT_DEADRAT_REW8,"{catname} отгрызает крысе голову. Мозги — объедение!
",,"{catname} roe la cabeza de la rata. ¡Su cerebro está delicioso!
",{catname} arrache la tête du rat avec ses dents. Sa cervelle est un délice&nbsp;!,"{catname} nagt den Kopf der Ratte ab. Das Gehirn ist besonders lecker!
",{catname} sgranocchia la testa del ratto. Il suo cervello è delizioso!,{catname} arranca a cabeça do rato. O cérebro dele é delicioso!
EVENT_DEADRAT_REW8_M,,,,,,,
EVENT_DEADRAT_REW8_F,,,,,,,
EVENT_DEADRAT_REW8_N,,,,,,,
EVENT_DEADRAT_REW9,"{catname} потрошит крысу и находит в её желудке деньги!
",,"{catname} desmiembra a la rata ¡y encuentra dinero en su estómago!
",{catname} dissèque le cadavre du rat et trouve de l'argent dans son estomac&nbsp;!,"{catname} wühlt in der Rattenleiche herum und findet Geld im Magen!
",{catname} smembra il corpo del ratto e trova del denaro nel suo stomaco!,{catname} despedaça o corpo do rato e encontra dinheiro em seu estômago!
EVENT_DEADRAT_REW9_M,,,,,,,
EVENT_DEADRAT_REW9_F,,,,,,,
EVENT_DEADRAT_REW9_N,,,,,,,
EVENT_DEADRAT_REW10,"Незачем копаться во внутренностях, думает {catname}...

Крыса и так отличный перекус!
",,"{catname} considera que no hace falta ensuciarse hurgando en el interior.

¡La rata ya es un buen piscolabis!
","{catname} se dit qu'il est inutile de se salir en fouillant le cadavre...

Le rat constitue déjà un excellent casse-croûte&nbsp;!","Es ist nicht weiter nötig, in den Innereien herumzustochern, findet {catname}&nbsp;…

Die Ratte war bereits ein ausgezeichneter Snack!
","{catname} riflette e decide che non c'è bisogno di scavare ulteriormente all'interno...

Il ratto è già un ottimo spuntino!","Não é preciso se sujar mexendo lá dentro, pensa {catname}...

O rato já é um ótimo petisco!"
EVENT_DEADRAT_REW10_M,,,,,,,
EVENT_DEADRAT_REW10_F,,,,,,,
EVENT_DEADRAT_REW10_N,,,,,,,
EVENT_DEADRAT_REW11,{catname} обнаруживает предмет застрявший в глотке крысы и вытаскивает его...,,{catname} descubre un objeto atascado en la garganta de la rata y lo saca.,{catname} découvre un objet logé dans la gorge du rat et l'en extirpe...,"{catname} entdeckt einen Gegenstand, der im Hals der Ratte feststeckt und zieht ihn hinaus&nbsp;…",{catname} scopre un oggetto incastrato nella gola del ratto e lo estrae...,{catname} descobre um objeto preso na garganta do rato e o retira...
EVENT_DEADRAT_REW11_M,,,,,,,
EVENT_DEADRAT_REW11_F,,,,,,,
EVENT_DEADRAT_REW11_N,,,,,,,
EVENT_DEADRAT_REW12,"{catname} подбрасывает крысиное тело в поисках чего-нибудь полезного.

{He} ощущает странное чувство — будто за {him} наблюдают, и замечает множество глаз, уставившихся из темноты…

Это засада!",,"{catname} zarandea a la rata en busca de algo útil.

Le da la sensación de que hay alguien observando la escena y advierte varios pares de ojos en la oscuridad...

¡Es un ataque por sorpresa!","{catname} retourne le cadavre du rat dans tous les sens, à la recherche de quelque chose d'utile.

{He} a l'étrange impression de se faire épier et remarque de nombreuses paires d'yeux qui l'observent dans les ténèbres...

C'est une embuscade&nbsp;!","{catname} schleudert die Rattenleiche durch die Gegend und sucht nach etwas Nützlichem.

Plötzlich überkommt {him} das komische Gefühl, dass unzählige Augen {him} aus der Dunkelheit heraus beobachten&nbsp;…

Ein Überfall!",,"{catname} sacode o corpo do rato para todos os lados, procurando algo útil.

Ao sentir a estranha sensação de que alguém está observando, vários pares de olhos surgem brilhando na escuridão…

É uma emboscada!"
EVENT_DEADRAT_REW12_M,,,,,,"{catname} sbatacchia il corpo del ratto, in cerca di qualcosa di utile.

Una strana sensazione lo assale, come se qualcuno lo stesse osservando. Poi vede diversi gruppi di occhi che lo scrutano dall'oscurità...

È un'imboscata!",
EVENT_DEADRAT_REW12_F,,,,,,"{catname} sbatacchia il corpo del ratto, in cerca di qualcosa di utile.

Una strana sensazione la assale, come se qualcuno la stesse osservando. Poi vede diversi gruppi di occhi che la scrutano dall'oscurità...

È un'imboscata!",
EVENT_DEADRAT_REW12_N,"{catname} подбрасывает крысиное тело в поисках чего-нибудь полезного.

Странное чувство — будто за тобой наблюдают. Множество глаз уставились из темноты…

Это засада!",,"{catname} zarandea a la rata en busca de algo útil.

Le da la sensación de que hay alguien observando la escena y advierte varios pares de ojos en la oscuridad...

¡Es un ataque por sorpresa!",,"{catname} schleudert die Rattenleiche durch die Gegend und sucht nach etwas Nützlichem.

Plötzlich überkommt {catname} das komische Gefühl, dass unzählige Augen aus der Dunkelheit aufblitzen&nbsp;…

Ein Überfall!","{catname} sbatacchia il corpo del ratto, in cerca di qualcosa di utile.

Avverte una strana sensazione, come se qualcuno stesse osservando, e vede diversi gruppi di occhi che emergono dall'oscurità...

È un'imboscata!",
EVENT_DEADRAT_REW13,"{catname} тыкает в тело... Оно не было мёртвым! 

Крыса вскакивает и кусает {him}!
",,"{catname} le da un toque al cadáver... ¡No estaba muerto!

¡La rata salta y le da un mordisco!
","{catname} tapote le corps... Il n'est pas mort&nbsp;!

Le rat s'élance et mord&nbsp;!","{catname} piekst die Ratte&nbsp;… Sie war gar nicht tot! 

Die Ratte springt auf und beißt {him}!
",,"{catname} cutuca o corpo... Ele não estava morto!

O rato pula e ataca!"
EVENT_DEADRAT_REW13_M,,,,,,"{catname} punzecchia il corpo... non era morto!

Il ratto si rialza e lo morde!",
EVENT_DEADRAT_REW13_F,,,,,,"{catname} punzecchia il corpo... non era morto!

Il ratto si rialza e la morde!",
EVENT_DEADRAT_REW13_N,,,,,,"{catname} punzecchia il corpo... non era morto!

Il ratto si rialza e morde {catname}!",
EVENT_DEADCAT_NAME,Дохлый кот,udpated ✔️,Gato muerto,Chat mort,Tote Katze,Gatto Morto,Gato Morto
EVENT_DEADCAT_QUES,"{catname} находит мёртвого кота — его тело скрючено в предсмертных конвульсиях от боли, которую он испытал в последние мгновения жизни...",,{catname} encuentra un gato muerto con el cuerpo retorcido por el dolor que experimentó en los últimos instantes de vida.,{catname} trouve un chat décédé. Le corps est figé dans des contorsions causées par la douleur ressentie durant les derniers instants de sa vie...,{catname} findet eine verstorbene Katze. Ihre Gliedmaßen sind in unmöglichen Winkeln ausgestreckt. Sie muss in ihren letzten Momenten unendliche Schmerzen erlitten haben&nbsp;…,"{catname} trova un gatto deceduto, il cui corpo giace contorto a causa del dolore provato negli ultimi istanti di vita...","{catname} encontra um gato morto, com o corpo contorcido devido à dor que sentiu em seus últimos momentos de vida..."
EVENT_DEADCAT_QUES_M,,,,,,,
EVENT_DEADCAT_QUES_F,,,,,,,
EVENT_DEADCAT_QUES_N,,,,,,,
EVENT_DEADCAT_REW1,"Труп ещё свежий. {catname} с аппетитом его пожирает — грех отказываться от хорошей еды.
",,"El cadáver está fresco. {catname} lo devora, pues nunca hay que hacerle ascos a una buena comida.
","Le corps est frais. {catname} le dévore, n'y voyant qu'un bon repas.","Die Leiche ist noch frisch. {catname} verschlingt sie. Schließlich soll man sich nicht über eine kostenlose Mahlzeit beschweren.
","Il cadavere è fresco. {catname} lo divora, non lamentandosi di un buon pasto.","O cadáver está fresco. {catname} o devora, sem reclamar de uma boa refeição."
EVENT_DEADCAT_REW1_M,,,,,,,
EVENT_DEADCAT_REW1_F,,,,,,,
EVENT_DEADCAT_REW1_N,,,,,,,
EVENT_DEADCAT_REW2,"{catname} жадно пожирает дохлого кота, пока остальные члены отряда неловко наблюдают...

{catname}, похоже, получает от этого слишком уж большое удовольствие!
",,"Con un apetito voraz, {catname} ingiere al gato muerto mientras el resto del grupo observa la escena con incomodidad.

¡{catname} parece estar deleitándose demasiado con esta oportunidad!
","{catname} mange voracement le cadavre du chat pendant que le reste du groupe regarde avec un certain malaise...

{catname} semble beaucoup trop apprécier cette opportunité&nbsp;!","{catname} genießt den Geschmack der toten Katze, während der Rest der Gruppe betreten zusieht&nbsp;…

{catname} scheint etwas zu viel Spaß dabei zu haben!
","{catname} consuma voracemente il gatto morto, mentre il resto del gruppo osserva a disagio...

Sembra che {catname} abbia assaporato un po' troppo quest'opportunità!","{catname} devora vorazmente o gato morto enquanto o resto do grupo observa sem jeito...

{catname} parece estar realmente aproveitando essa oportunidade!"
EVENT_DEADCAT_REW2_M,,,,,,,
EVENT_DEADCAT_REW2_F,,,,,,,
EVENT_DEADCAT_REW2_N,,,,,,,
EVENT_DEADCAT_REW3,"Банда котов застаёт {catname} — {his} рот всё ещё набит шерстью и усами.

Они избивают отряд за осквернение мёртвых!
",,"Una panda de gatos se topa con {catname}, que todavía tiene la boca llena de pelos y bigotes.

¡Le dan una paliza al grupo por profanar a los muertos!
","Un gang de chats fait son apparition devant {catname}, la gueule encore pleine de poils et de moustaches.

Ils passent le groupe à tabac pour avoir profané les morts&nbsp;!","Eine feindliche Katzengang bemerkt {catname}. {His} Mund ist noch voller Fell und Schnurrhaare.

Die Gang schlägt euch dafür zusammen, die Toten entweiht zu haben!
","Una banda di gatti si avvicina a {catname}, mentre ha ancora la bocca piena di pelo e baffi.

Pestano il gruppo per aver profanato i morti!","Um bando de gatos entra no local e encontra {catname} ainda com a boca cheia de pelos e bigodes.

Eles espancam o grupo por profanar os mortos!"
EVENT_DEADCAT_REW3_M,,,,,,,
EVENT_DEADCAT_REW3_F,,,,,,,
EVENT_DEADCAT_REW3_N,,,,,,,
EVENT_DEADCAT_REW4,"Коты думали, что {catname} не тронет труп, но с ужасом наблюдают, как {catname} принимается его каннибализировать!

Они больше никогда не будут смотреть на {catname} прежними глазами... Какой монстр!
",,"Los gatos, dando por sentado que {catname} no se acercará al cadáver, ven estupefactos cómo se lo zampa.

No volverán a ver a {catname} de la misma forma... ¡Menudo monstruo!
","Les autres chats pensaient qu'{he} se tiendrait loin du cadavre. Mais un sentiment d'horreur les gagne quand ils découvrent {catname} en plein acte de cannibalisme&nbsp;!

Ils ne verront plus jamais {catname} de la même façon... Quel monstre&nbsp;!","Die Katzen dachten, {catname} würde die Leiche in Ruhe lassen, doch als sie sich umsehen, überkommt sie der blanke Horror, als {catname} sich an der Leiche zu schaffen macht!

Sie werden {catname} nie wieder im selben Licht sehen können&nbsp;… Was für ein Monster!
","I gatti davano per scontato che {catname} non avrebbe toccato il cadavere, quindi osservano con orrore mentre {catname} inizia a mangiarlo!

Non riusciranno più a guardare {catname} allo stesso modo... che mostro!","Supondo que {catname} vai se manter longe do cadáver, os gatos olham para trás horrorizados quando {catname} começa a canibalizar o corpo!

Eles nunca mais verão {catname} da mesma forma... Que monstruosidade!"
EVENT_DEADCAT_REW4_M,,,,,,,
EVENT_DEADCAT_REW4_F,,,,,,,
EVENT_DEADCAT_REW4_N,,,,,,,
EVENT_DEADCAT_REW5,"{catname} роется в карманах дохлого кота и находит кошачью мяту!
",,"{catname} hurga en los bolsillos del gato muerto ¡y encuentra hierba gatera!
",{catname} fait les poches du chat mort et trouve de l'herbe à chat&nbsp;!,"{catname} durchwühlt die Taschen der toten Katze und findet etwas Katzenminze!
",{catname} scava nelle tasche del gatto morto e trova dell'Erba Gatta!,{catname} vasculha os bolsos do gato morto e encontra um pouco de erva-de-gato!
EVENT_DEADCAT_REW5_M,,,,,,,
EVENT_DEADCAT_REW5_F,,,,,,,
EVENT_DEADCAT_REW5_N,,,,,,,
EVENT_DEADCAT_REW6,"Приглядевшись, {catname} понимает, что кот просто спал!

Кто вообще спит в такой позе?
",,"Tras echar un vistazo de cerca, {catname} descubre que solo estaba dormido.

¿Quién duerme en una postura como esa?
","Après l'avoir examiné, {catname} réalise qu'il dormait simplement&nbsp;!

Mais qui dort dans une telle position&nbsp;?","Nach genauerem Hinsehen stellt {catname} fest, dass sie nur geschlafen hat!

Wer schläft bitte schön so?
","Dopo un'analisi accurata, {catname} scopre che stava solo dormendo!

Chi è che dorme in una posizione simile?","Após uma inspeção mais detalhada, {catname} descobre que ele estava apenas dormindo!

Quem dorme numa posição dessas?"
EVENT_DEADCAT_REW6_M,,,,,,,
EVENT_DEADCAT_REW6_F,,,,,,,
EVENT_DEADCAT_REW6_N,,,,,,,
EVENT_DEADCAT_REW7,"{catname} проверяет пульс у кота лапой...

Он не был мёртв! Грубо вырванный из глубокого сна, кот набрасывается на отряд с когтями и зубами!
",,"{catname} comprueba el pulso del gato con la pata...

¡No estaba muerto! El gato sale de su profundo sueño y, sobresaltado por tan brusco despertar, ¡araña y muerde a los gatos!
","{catname} vérifie le pouls du chat avec sa patte...

Il n'est pas mort&nbsp;! Offensé que les chats lui aient fait peur comme ça alors qu'il dormait profondément, il les griffe et les mord&nbsp;!","{catname} überprüft den Puls der Katze&nbsp;…

Sie war gar nicht tot! Da sie so unsanft aus ihrem Schlummer erwachen musste, beißt und kratzt die Katze wie wild!
","{catname} controlla il battito del gatto con la zampa...

Non era morto! Risvegliato bruscamente dal suo sonno profondo, il gatto graffia e morde i gatti!","{catname} verifica o pulso do gato com a pata...

Ele não estava morto! Desperto bruscamente de um sono profundo, o gato arranha e morde os outros gatos!"
EVENT_DEADCAT_REW7_M,,,,,,,
EVENT_DEADCAT_REW7_F,,,,,,,
EVENT_DEADCAT_REW7_N,,,,,,,
EVENT_DEADCAT_REW8,"Обнюхав кота, {catname} понимает, что, возможно, был с ним знаком.

Настроение {catname} резко портится...
",,"Tras olfatear al gato, {catname} se da cuenta de que es posible que lo conociera.

De repente, {catname} se pone de muy mal humor...
","Après avoir reniflé le chat, {catname} se rend compte qu'{he} l'a probablement connu.

{catname} est soudainement de très mauvaise humeur...","Nachdem {catname} an der Katze geschnuppert hat, stellt {he} fest, dass {he} sie von früher kannte.

{catname} ist plötzlich äußerst schlecht gelaunt&nbsp;…
","Dopo aver annusato il gatto, {catname} capisce che forse si conoscevano.

{catname} è improvvisamente di cattivo umore...","Depois de cheirar o gato, {catname} percebe que talvez já o conhecesse.

{catname} fica subitamente de muito mau humor..."
EVENT_DEADCAT_REW8_M,,,,,,,
EVENT_DEADCAT_REW8_F,,,,,,,
EVENT_DEADCAT_REW8_N,,,,,,,
EVENT_DEADCAT_REW9,"{catname} шарит лапой под котом и находит кое-что!
",,"{catname} mete la pata debajo del gato ¡y encuentra algo!
",{catname} cherche sous le chat et trouve quelque chose&nbsp;!,"{catname} tastet die Unterseite der Katze ab und findet etwas!
",{catname} guarda sotto il gatto e trova qualcosa!,{catname} coloca a pata por baixo do gato e encontra algo!
EVENT_DEADCAT_REW9_M,,,,,,,
EVENT_DEADCAT_REW9_F,,,,,,,
EVENT_DEADCAT_REW9_N,,,,,,,
EVENT_DEADCAT_REW10,"Этот кот мёртв уже давно... Шкура ему точно больше не понадобится!

{catname} сдирает с него шкуру и пускает её в дело!
",,"Este gato lleva bastante tiempo muerto... ¡Ya no necesitará ese pelaje!

{catname} le saca el pellejo y le da un nuevo uso.
","Cela fait un bon moment que ce chat est mort... il n'aura plus besoin de sa fourrure&nbsp;!

{catname} lui arrache la peau et lui offre une deuxième vie&nbsp;!","Diese Katze ist schon seit einer Weile tot&nbsp;… Ihr Fell braucht sie wohl nicht mehr!

{catname} zieht ihr das Fell über die Ohren und macht etwas Nützliches daraus!
","Questo gatto è morto da un po' di tempo... non gli occorrerà più quella pelliccia!

{catname} gliela strappa e la riutilizza!","Esse gato já morreu faz tempo... ele não vai mais precisar desses pelos!

{catname} arranca sua pele e a reaproveita!"
EVENT_DEADCAT_REW10_M,,,,,,,
EVENT_DEADCAT_REW10_F,,,,,,,
EVENT_DEADCAT_REW10_N,,,,,,,
EVENT_DEADCAT_REW11,"{catname} переворачивает тело. Оно кишит личинками!

Личинки разлетаются во все стороны!",,"{catname} le da la vuelta al cadáver. ¡Está infestado de gusanos!

Estos se desparraman por todas partes.","{catname} retourne le cadavre. Il est infesté d'asticots&nbsp;!

Les asticots se répandent de partout&nbsp;!","{catname} dreht die Leiche um. Sie ist voller Maden!

Die Maden krabbeln in alle Richtungen!","{catname} rigira il corpo, che è infestato di larve!

Le larve si spargono dappertutto!","{catname} vira o corpo. Ele está infestado de larvas!

As larvas se espalham por toda parte!"
EVENT_DEADCAT_REW11_M,,,,,,,
EVENT_DEADCAT_REW11_F,,,,,,,
EVENT_DEADCAT_REW11_N,,,,,,,
EVENT_DEADCAT_REW12,"{catname} переворачивает тело...

Это была ловушка! Кот хватает что-то из карманов {catname} и удирает!
",,"{catname} le da la vuelta al cadáver...

¡Era una trampa! El gato coge algo del bolsillo de {catname} y se va corriendo.
","{catname} retourne le cadavre...

C'est un piège&nbsp;! Le chat vole quelque chose sur {catname} et part à toute allure&nbsp;!","{catname} dreht die Leiche um&nbsp;…

Es war eine Falle! Die Katze schnappt sich etwas aus den Taschen von {catname} und flitzt davon!
","{catname} rigira il corpo...

Era un tranello! Il gatto afferra qualcosa dalle tasche di {catname} e fugge via!","{catname} vira o corpo...

Era uma armadilha! O gato pega algo dos bolsos de {catname} e sai correndo!"
EVENT_DEADCAT_REW12_M,,,,,,,
EVENT_DEADCAT_REW12_F,,,,,,,
EVENT_DEADCAT_REW12_N,,,,,,,
EVENT_DEADCAT_REW13,"{catname} переворачивает тело — и видит собственное лицо, уставившееся на {him}!

У {catname} шерсть встаёт дыбом, а по спине пробегает холодок...",,"{catname} le da la vuelta al cadáver ¡y ve su propia cara devolviéndole la mirada!

Se le ponen los pelos de punta y un escalofrío le recorre el cuerpo.","{catname} retourne le cadavre, mais ce dernier arbore son visage&nbsp;!

Un frisson lui parcourt la colonne et lui fait hérisser les poils...","{catname} dreht die Leiche um und stellt entsetzt fest, dass {his} eigenes Gesicht zurückstarrt!

{catname}{His}e Nackenhaare stellen sich auf und ein Schauer läuft über {his}en Rücken&nbsp;…",,"{catname} vira o corpo e vê seu próprio rosto olhando de volta!

Os pelos de {catname} se eriçam enquanto um arrepio percorre sua espinha..."
EVENT_DEADCAT_REW13_M,,,,,,"{catname} rigira il corpo del gatto, e si trova davanti il suo stesso volto!

I peli di {catname} si drizzano, un brivido gli attraversa la schiena...",
EVENT_DEADCAT_REW13_F,,,,,,"{catname} rigira il corpo del gatto, e si trova davanti il suo stesso volto!

I peli di {catname} si drizzano, un brivido le attraversa la schiena...",
